url,type,slug,tier,title,description,h1,canonical,robots,sitemap,word_count,flags
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/dell/,area_combo,เพชรบุรี/dell,C,รับซื้อโน๊ตบุ๊ค dell เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/dell/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/msi/,area_combo,เพชรบุรี/msi,C,รับซื้อโน๊ตบุ๊ค msi เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/msi/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/macbook/,area_combo,เพชรบุรี/macbook,C,รับซื้อโน๊ตบุ๊ค macbook เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/macbook/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/surface/,area_combo,เพชรบุรี/surface,C,รับซื้อโน๊ตบุ๊ค surface เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/surface/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/gaming/,area_combo,เพชรบุรี/gaming,C,รับซื้อโน๊ตบุ๊ค gaming เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/gaming/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/จอแตก/,area_combo,เพชรบุรี/จอแตก,C,รับซื้อโน๊ตบุ๊ค จอแตก เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/จอแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เปิดไม่ติด/,area_combo,เพชรบุรี/เปิดไม่ติด,C,รับซื้อโน๊ตบุ๊ค เปิดไม่ติด เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เปิดไม่ติด/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เครื่องเสีย/,area_combo,เพชรบุรี/เครื่องเสีย,C,รับซื้อโน๊ตบุ๊ค เครื่องเสีย เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เครื่องเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/แบตเสื่อม/,area_combo,เพชรบุรี/แบตเสื่อม,C,รับซื้อโน๊ตบุ๊ค แบตเสื่อม เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/แบตเสื่อม/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เมนบอร์ดเสีย/,area_combo,เพชรบุรี/เมนบอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค เมนบอร์ดเสีย เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เมนบอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/โดนน้ำ/,area_combo,เพชรบุรี/โดนน้ำ,C,รับซื้อโน๊ตบุ๊ค โดนน้ำ เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/โดนน้ำ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ตกรุ่น/,area_combo,เพชรบุรี/ตกรุ่น,C,รับซื้อโน๊ตบุ๊ค ตกรุ่น เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ตกรุ่น/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เครื่องเก่า/,area_combo,เพชรบุรี/เครื่องเก่า,C,รับซื้อโน๊ตบุ๊ค เครื่องเก่า เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/เครื่องเก่า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ไม่มีที่ชาร์จ/,area_combo,เพชรบุรี/ไม่มีที่ชาร์จ,C,รับซื้อโน๊ตบุ๊ค ไม่มีที่ชาร์จ เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ไม่มีที่ชาร์จ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ใช้งานปกติ/,area_combo,เพชรบุรี/ใช้งานปกติ,C,รับซื้อโน๊ตบุ๊ค ใช้งานปกติ เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ใช้งานปกติ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ไฟไม่เข้า/,area_combo,เพชรบุรี/ไฟไม่เข้า,C,รับซื้อโน๊ตบุ๊ค ไฟไม่เข้า เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ไฟไม่เข้า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/บานพับแตก/,area_combo,เพชรบุรี/บานพับแตก,C,รับซื้อโน๊ตบุ๊ค บานพับแตก เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/บานพับแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ฮาร์ดดิสก์เสีย/,area_combo,เพชรบุรี/ฮาร์ดดิสก์เสีย,C,รับซื้อโน๊ตบุ๊ค ฮาร์ดดิสก์เสีย เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ฮาร์ดดิสก์เสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/คีย์บอร์ดเสีย/,area_combo,เพชรบุรี/คีย์บอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค คีย์บอร์ดเสีย เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/คีย์บอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ทัชสกรีนเสีย/,area_combo,เพชรบุรี/ทัชสกรีนเสีย,C,รับซื้อโน๊ตบุ๊ค ทัชสกรีนเสีย เพชรบุรี,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/ทัชสกรีนเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/asus/,area_combo,เพชรบูรณ์/asus,C,รับซื้อโน๊ตบุ๊ค asus เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/asus/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/acer/,area_combo,เพชรบูรณ์/acer,C,รับซื้อโน๊ตบุ๊ค acer เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/acer/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/lenovo/,area_combo,เพชรบูรณ์/lenovo,C,รับซื้อโน๊ตบุ๊ค lenovo เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/lenovo/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/hp/,area_combo,เพชรบูรณ์/hp,C,รับซื้อโน๊ตบุ๊ค hp เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/hp/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/dell/,area_combo,เพชรบูรณ์/dell,C,รับซื้อโน๊ตบุ๊ค dell เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/dell/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/msi/,area_combo,เพชรบูรณ์/msi,C,รับซื้อโน๊ตบุ๊ค msi เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/msi/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/macbook/,area_combo,เพชรบูรณ์/macbook,C,รับซื้อโน๊ตบุ๊ค macbook เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/macbook/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/surface/,area_combo,เพชรบูรณ์/surface,C,รับซื้อโน๊ตบุ๊ค surface เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/surface/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/gaming/,area_combo,เพชรบูรณ์/gaming,C,รับซื้อโน๊ตบุ๊ค gaming เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/gaming/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/จอแตก/,area_combo,เพชรบูรณ์/จอแตก,C,รับซื้อโน๊ตบุ๊ค จอแตก เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/จอแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เปิดไม่ติด/,area_combo,เพชรบูรณ์/เปิดไม่ติด,C,รับซื้อโน๊ตบุ๊ค เปิดไม่ติด เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เปิดไม่ติด/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เครื่องเสีย/,area_combo,เพชรบูรณ์/เครื่องเสีย,C,รับซื้อโน๊ตบุ๊ค เครื่องเสีย เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เครื่องเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/แบตเสื่อม/,area_combo,เพชรบูรณ์/แบตเสื่อม,C,รับซื้อโน๊ตบุ๊ค แบตเสื่อม เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/แบตเสื่อม/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เมนบอร์ดเสีย/,area_combo,เพชรบูรณ์/เมนบอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค เมนบอร์ดเสีย เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เมนบอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/โดนน้ำ/,area_combo,เพชรบูรณ์/โดนน้ำ,C,รับซื้อโน๊ตบุ๊ค โดนน้ำ เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/โดนน้ำ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ตกรุ่น/,area_combo,เพชรบูรณ์/ตกรุ่น,C,รับซื้อโน๊ตบุ๊ค ตกรุ่น เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ตกรุ่น/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เครื่องเก่า/,area_combo,เพชรบูรณ์/เครื่องเก่า,C,รับซื้อโน๊ตบุ๊ค เครื่องเก่า เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/เครื่องเก่า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ไม่มีที่ชาร์จ/,area_combo,เพชรบูรณ์/ไม่มีที่ชาร์จ,C,รับซื้อโน๊ตบุ๊ค ไม่มีที่ชาร์จ เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ไม่มีที่ชาร์จ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ใช้งานปกติ/,area_combo,เพชรบูรณ์/ใช้งานปกติ,C,รับซื้อโน๊ตบุ๊ค ใช้งานปกติ เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ใช้งานปกติ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ไฟไม่เข้า/,area_combo,เพชรบูรณ์/ไฟไม่เข้า,C,รับซื้อโน๊ตบุ๊ค ไฟไม่เข้า เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ไฟไม่เข้า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/บานพับแตก/,area_combo,เพชรบูรณ์/บานพับแตก,C,รับซื้อโน๊ตบุ๊ค บานพับแตก เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/บานพับแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ฮาร์ดดิสก์เสีย/,area_combo,เพชรบูรณ์/ฮาร์ดดิสก์เสีย,C,รับซื้อโน๊ตบุ๊ค ฮาร์ดดิสก์เสีย เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ฮาร์ดดิสก์เสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/คีย์บอร์ดเสีย/,area_combo,เพชรบูรณ์/คีย์บอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค คีย์บอร์ดเสีย เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/คีย์บอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ทัชสกรีนเสีย/,area_combo,เพชรบูรณ์/ทัชสกรีนเสีย,C,รับซื้อโน๊ตบุ๊ค ทัชสกรีนเสีย เพชรบูรณ์,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/ทัชสกรีนเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/asus/,area_combo,เลย/asus,C,รับซื้อโน๊ตบุ๊ค asus เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/asus/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/acer/,area_combo,เลย/acer,C,รับซื้อโน๊ตบุ๊ค acer เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/acer/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/lenovo/,area_combo,เลย/lenovo,C,รับซื้อโน๊ตบุ๊ค lenovo เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/lenovo/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/hp/,area_combo,เลย/hp,C,รับซื้อโน๊ตบุ๊ค hp เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/hp/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/dell/,area_combo,เลย/dell,C,รับซื้อโน๊ตบุ๊ค dell เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/dell/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/msi/,area_combo,เลย/msi,C,รับซื้อโน๊ตบุ๊ค msi เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/msi/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/macbook/,area_combo,เลย/macbook,C,รับซื้อโน๊ตบุ๊ค macbook เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/macbook/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/surface/,area_combo,เลย/surface,C,รับซื้อโน๊ตบุ๊ค surface เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/surface/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/gaming/,area_combo,เลย/gaming,C,รับซื้อโน๊ตบุ๊ค gaming เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/gaming/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/จอแตก/,area_combo,เลย/จอแตก,C,รับซื้อโน๊ตบุ๊ค จอแตก เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/จอแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/เปิดไม่ติด/,area_combo,เลย/เปิดไม่ติด,C,รับซื้อโน๊ตบุ๊ค เปิดไม่ติด เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/เปิดไม่ติด/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/เครื่องเสีย/,area_combo,เลย/เครื่องเสีย,C,รับซื้อโน๊ตบุ๊ค เครื่องเสีย เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/เครื่องเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/แบตเสื่อม/,area_combo,เลย/แบตเสื่อม,C,รับซื้อโน๊ตบุ๊ค แบตเสื่อม เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/แบตเสื่อม/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/เมนบอร์ดเสีย/,area_combo,เลย/เมนบอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค เมนบอร์ดเสีย เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/เมนบอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/โดนน้ำ/,area_combo,เลย/โดนน้ำ,C,รับซื้อโน๊ตบุ๊ค โดนน้ำ เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/โดนน้ำ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/ตกรุ่น/,area_combo,เลย/ตกรุ่น,C,รับซื้อโน๊ตบุ๊ค ตกรุ่น เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/ตกรุ่น/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/เครื่องเก่า/,area_combo,เลย/เครื่องเก่า,C,รับซื้อโน๊ตบุ๊ค เครื่องเก่า เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/เครื่องเก่า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/ไม่มีที่ชาร์จ/,area_combo,เลย/ไม่มีที่ชาร์จ,C,รับซื้อโน๊ตบุ๊ค ไม่มีที่ชาร์จ เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/ไม่มีที่ชาร์จ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/ใช้งานปกติ/,area_combo,เลย/ใช้งานปกติ,C,รับซื้อโน๊ตบุ๊ค ใช้งานปกติ เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/ใช้งานปกติ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/ไฟไม่เข้า/,area_combo,เลย/ไฟไม่เข้า,C,รับซื้อโน๊ตบุ๊ค ไฟไม่เข้า เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/ไฟไม่เข้า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/บานพับแตก/,area_combo,เลย/บานพับแตก,C,รับซื้อโน๊ตบุ๊ค บานพับแตก เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/บานพับแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/ฮาร์ดดิสก์เสีย/,area_combo,เลย/ฮาร์ดดิสก์เสีย,C,รับซื้อโน๊ตบุ๊ค ฮาร์ดดิสก์เสีย เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/ฮาร์ดดิสก์เสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/คีย์บอร์ดเสีย/,area_combo,เลย/คีย์บอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค คีย์บอร์ดเสีย เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/คีย์บอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/เลย/ทัชสกรีนเสีย/,area_combo,เลย/ทัชสกรีนเสีย,C,รับซื้อโน๊ตบุ๊ค ทัชสกรีนเสีย เลย,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/ทัชสกรีนเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/asus/,area_combo,แพร่/asus,C,รับซื้อโน๊ตบุ๊ค asus แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/asus/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/acer/,area_combo,แพร่/acer,C,รับซื้อโน๊ตบุ๊ค acer แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/acer/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/lenovo/,area_combo,แพร่/lenovo,C,รับซื้อโน๊ตบุ๊ค lenovo แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/lenovo/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/hp/,area_combo,แพร่/hp,C,รับซื้อโน๊ตบุ๊ค hp แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/hp/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/dell/,area_combo,แพร่/dell,C,รับซื้อโน๊ตบุ๊ค dell แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/dell/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/msi/,area_combo,แพร่/msi,C,รับซื้อโน๊ตบุ๊ค msi แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/msi/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/macbook/,area_combo,แพร่/macbook,C,รับซื้อโน๊ตบุ๊ค macbook แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/macbook/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/surface/,area_combo,แพร่/surface,C,รับซื้อโน๊ตบุ๊ค surface แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/surface/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/gaming/,area_combo,แพร่/gaming,C,รับซื้อโน๊ตบุ๊ค gaming แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/gaming/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/แพร่/จอแตก/,area_combo,แพร่/จอแตก,C,รับซื้อโน๊ตบุ๊ค จอแตก แพร่,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/จอแตก/,noindex,no,0,near_duplicate_template
