Brand,Series,Model,Field,Value,Source path,Verified,Confidence,Used in content
surface,surface-pro,,prose_or_frontmatter_mention,12.3 นิ้ว,src/content/brands/surface-pro.md,repo_text,medium_low,yes
surface,surface-pro,,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/surface-pro.md,repo_text,medium_low,yes
surface,,,popularModels_chip,"Surface Laptop / Laptop Go",src/content/brands/surface.md,repo_frontmatter,medium,yes
surface,,,popularModels_chip,"Surface Pro (พร้อมคีย์บอร์ด Type Cover)",src/content/brands/surface.md,repo_frontmatter,medium,yes
surface,,,popularModels_chip,Surface Book,src/content/brands/surface.md,repo_frontmatter,medium,yes
surface,,,prose_or_frontmatter_mention,RAM 8GB,src/content/brands/surface.md,repo_text,medium_low,yes
surface,,,prose_or_frontmatter_mention,SSD 128GB,src/content/brands/surface.md,repo_text,medium_low,yes
surface,,,prose_or_frontmatter_mention,RAM 16GB,src/content/brands/surface.md,repo_text,medium_low,yes
surface,,,prose_or_frontmatter_mention,SSD 256GB,src/content/brands/surface.md,repo_text,medium_low,yes
lenovo,,thinkpad-e14-e15,popularModels_chip,"ThinkPad E14 Gen 1 / Gen 2 / Gen 3 / Gen 4",src/content/brands/thinkpad-e14-e15.md,repo_frontmatter,medium,yes
lenovo,,thinkpad-e14-e15,popularModels_chip,ThinkPad E15 Gen 1 / Gen 2 / Gen 3 / Gen 4,src/content/brands/thinkpad-e14-e15.md,repo_frontmatter,medium,yes
lenovo,,thinkpad-e14-e15,prose_or_frontmatter_mention,Intel Core i3,src/content/brands/thinkpad-e14-e15.md,repo_text,medium_low,yes
lenovo,,thinkpad-e14-e15,prose_or_frontmatter_mention,AMD Ryzen 3,src/content/brands/thinkpad-e14-e15.md,repo_text,medium_low,yes
lenovo,thinkpad-t14,,popularModels_chip,"ThinkPad T14 Gen 1 / Gen 2",src/content/brands/thinkpad-t14.md,repo_frontmatter,medium,yes
lenovo,thinkpad-t14,,popularModels_chip,"ThinkPad T14 Gen 3 / Gen 4",src/content/brands/thinkpad-t14.md,repo_frontmatter,medium,yes
lenovo,thinkpad-t14,,popularModels_chip,ThinkPad T14s (รุ่นบางเบาพิเศษ),src/content/brands/thinkpad-t14.md,repo_frontmatter,medium,yes
lenovo,thinkpad-t14,,prose_or_frontmatter_mention,Intel Core i5,src/content/brands/thinkpad-t14.md,repo_text,medium_low,yes
lenovo,thinkpad-t14,,prose_or_frontmatter_mention,AMD Ryzen 5,src/content/brands/thinkpad-t14.md,repo_text,medium_low,yes
lenovo,,thinkpad-x1-carbon,popularModels_chip,"ThinkPad X1 Carbon Gen 8 / Gen 9",src/content/brands/thinkpad-x1-carbon.md,repo_frontmatter,medium,yes
lenovo,,thinkpad-x1-carbon,popularModels_chip,"ThinkPad X1 Carbon Gen 10 / Gen 11",src/content/brands/thinkpad-x1-carbon.md,repo_frontmatter,medium,yes
lenovo,,thinkpad-x1-carbon,popularModels_chip,ThinkPad X1 Carbon Gen 12 (รุ่นล่าสุด),src/content/brands/thinkpad-x1-carbon.md,repo_frontmatter,medium,yes
lenovo,,thinkpad-x1-carbon,prose_or_frontmatter_mention,Intel Core i5,src/content/brands/thinkpad-x1-carbon.md,repo_text,medium_low,yes
lenovo,,thinkpad-x1-carbon,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/thinkpad-x1-carbon.md,repo_text,medium_low,yes
